indicator,iso3,country,year,value
gov_exp_gdp,FIN,Finland,2003,34.9011956708016
gov_exp_gdp,FIN,Finland,2002,34.3249797898141
gov_exp_gdp,FIN,Finland,2001,33.2570377490267
gov_exp_gdp,FIN,Finland,2000,33.9177041631839
gov_exp_gdp,FIN,Finland,1999,36.5030578147658
gov_exp_gdp,FIN,Finland,1998,37.5567752488977
gov_exp_gdp,FIN,Finland,1997,40.3298905781662
gov_exp_gdp,FIN,Finland,1996,44.9464094844916
gov_exp_gdp,FIN,Finland,1995,48.6734921892457
gov_exp_gdp,FIN,Finland,1994,40.4767254301697
gov_exp_gdp,FIN,Finland,1993,41.9511099787545
gov_exp_gdp,FIN,Finland,1992,39.1246305991357
gov_exp_gdp,FIN,Finland,1991,34.4278922563568
gov_exp_gdp,FIN,Finland,1990,28.1537832267356
gov_exp_gdp,FRA,France,2023,47.2580360132692
gov_exp_gdp,FRA,France,2022,48.8603228368138
gov_exp_gdp,FRA,France,2021,49.9944440065304
gov_exp_gdp,FRA,France,2020,51.9636314257982
gov_exp_gdp,FRA,France,2019,45.8897902925031
gov_exp_gdp,FRA,France,2018,47.1000773214216
gov_exp_gdp,FRA,France,2017,48.466341621356
gov_exp_gdp,FRA,France,2016,48.1500427991658
gov_exp_gdp,FRA,France,2015,48.4491880082217
gov_exp_gdp,FRA,France,2014,49.1207847434763
gov_exp_gdp,FRA,France,2013,49.0717319139337
gov_exp_gdp,FRA,France,2012,48.5371716441042
gov_exp_gdp,FRA,France,2011,47.927974289251
gov_exp_gdp,FRA,France,2010,49.6925291037396
gov_exp_gdp,FRA,France,2009,48.4059324731452
gov_exp_gdp,FRA,France,2008,45.2341073217247
gov_exp_gdp,FRA,France,2007,44.9111535137718
gov_exp_gdp,FRA,France,2006,45.247946285329
gov_exp_gdp,FRA,France,2005,45.7486480076561
gov_exp_gdp,FRA,France,2004,45.7123683832106
gov_exp_gdp,FRA,France,2003,46.378152228103
gov_exp_gdp,FRA,France,2002,46.1481322288413
gov_exp_gdp,FRA,France,2001,45.1259611564405
gov_exp_gdp,FRA,France,2000,44.7395900950739
gov_exp_gdp,FRA,France,1999,46.0754772970323
gov_exp_gdp,FRA,France,1998,46.2748834301802
gov_exp_gdp,FRA,France,1997,48.0283471141282
gov_exp_gdp,FRA,France,1996,47.7666208998634
gov_exp_gdp,FRA,France,1995,47.7268375808122
gov_exp_gdp,FRA,France,1994,44.1610194827782
gov_exp_gdp,FRA,France,1993,44.0270897635918
gov_exp_gdp,FRA,France,1992,41.8866435414424
gov_exp_gdp,FRA,France,1991,40.5185537944694
gov_exp_gdp,FRA,France,1990,39.3062188568094
gov_exp_gdp,GBR,United Kingdom,2023,41.2292290721047
gov_exp_gdp,GBR,United Kingdom,2022,40.6510938418388
gov_exp_gdp,GBR,United Kingdom,2021,42.9472430652547
gov_exp_gdp,GBR,United Kingdom,2020,47.5326631273768
gov_exp_gdp,GBR,United Kingdom,2019,36.4058676559426
gov_exp_gdp,GBR,United Kingdom,2018,37.1969170536007
gov_exp_gdp,GBR,United Kingdom,2017,36.8434052284403
gov_exp_gdp,GBR,United Kingdom,2016,37.0119041977698
gov_exp_gdp,GBR,United Kingdom,2015,38.2133758226073
gov_exp_gdp,GBR,United Kingdom,2014,39.1461420557996
gov_exp_gdp,GBR,United Kingdom,2013,40.0310887432144
gov_exp_gdp,GBR,United Kingdom,2012,43.130949034331
gov_exp_gdp,GBR,United Kingdom,2011,42.5122983092258
gov_exp_gdp,GBR,United Kingdom,2010,43.9387835050398
gov_exp_gdp,GBR,United Kingdom,2009,43.4910751216009
gov_exp_gdp,GBR,United Kingdom,2008,40.9965067153825
gov_exp_gdp,GBR,United Kingdom,2007,38.2371535235856
gov_exp_gdp,GBR,United Kingdom,2006,37.9527495128816
gov_exp_gdp,GBR,United Kingdom,2005,37.7302246429536
gov_exp_gdp,GBR,United Kingdom,2004,37.2869389357439
gov_exp_gdp,GBR,United Kingdom,2003,36.8313079900071
gov_exp_gdp,GBR,United Kingdom,2002,35.6561692752497
gov_exp_gdp,GBR,United Kingdom,2001,34.2607223378199
gov_exp_gdp,GBR,United Kingdom,2000,33.9732013950554
gov_exp_gdp,GBR,United Kingdom,1999,33.5565051823446
gov_exp_gdp,GBR,United Kingdom,1998,33.859458079545
gov_exp_gdp,GBR,United Kingdom,1997,34.2967787434836
gov_exp_gdp,GBR,United Kingdom,1996,35.7206419814166
gov_exp_gdp,GBR,United Kingdom,1995,36.9813117235394
gov_exp_gdp,GBR,United Kingdom,1994,37.079774985373
gov_exp_gdp,GBR,United Kingdom,1993,37.368983262073
gov_exp_gdp,GBR,United Kingdom,1992,37.6406266271925
gov_exp_gdp,GBR,United Kingdom,1991,34.7840781769414
gov_exp_gdp,GBR,United Kingdom,1990,32.583043271347
gov_exp_gdp,,High income,2023,30.09503531106
gov_exp_gdp,,High income,2022,29.465018549982
gov_exp_gdp,,High income,2021,32.9118656079529
gov_exp_gdp,,High income,2020,34.4710176550498
gov_exp_gdp,,High income,2019,27.0605775199251
gov_exp_gdp,,High income,2018,26.8801096798177
gov_exp_gdp,,High income,2017,27.0452513935519
gov_exp_gdp,,High income,2016,27.3437744649463
gov_exp_gdp,,High income,2015,27.555585747829
gov_exp_gdp,,High income,2014,27.72190052219
gov_exp_gdp,,High income,2013,28.0095895799813
gov_exp_gdp,,High income,2012,28.5780355003716
gov_exp_gdp,,High income,2011,28.6109126142525
gov_exp_gdp,,High income,2010,29.6370354042409
gov_exp_gdp,,High income,2009,29.7766022796379
gov_exp_gdp,,High income,2008,26.7532502258034
gov_exp_gdp,,High income,2007,25.5447578947918
gov_exp_gdp,,High income,2006,25.6327500862125
gov_exp_gdp,,High income,2005,25.9225645124866
gov_exp_gdp,,High income,2004,25.9359356285479
gov_exp_gdp,,High income,2003,26.348003344095
gov_exp_gdp,,High income,2002,26.0164883299134
gov_exp_gdp,,High income,2001,25.6248370181148
gov_exp_gdp,,High income,2000,24.8490443248436
gov_exp_gdp,,High income,1999,25.049737588699
gov_exp_gdp,,High income,1998,25.8448892825988
gov_exp_gdp,,High income,1997,25.8589115299995
gov_exp_gdp,,High income,1996,26.901220982687
gov_exp_gdp,,High income,1995,27.3321011563027
gov_exp_gdp,,High income,1994,26.7083613067304
gov_exp_gdp,,High income,1993,28.6178069535596
gov_exp_gdp,,High income,1992,28.5425029055883
gov_exp_gdp,,High income,1991,28.6658043645331
gov_exp_gdp,,High income,1990,25.1672844026138
gov_exp_gdp,IDN,Indonesia,2009,15.3672983977382
gov_exp_gdp,IDN,Indonesia,2008,18.4485650887534
gov_exp_gdp,IDN,Indonesia,2004,16.8539365479843
gov_exp_gdp,IDN,Indonesia,2003,16.2579278221086
gov_exp_gdp,IDN,Indonesia,2002,15.7134455872859
gov_exp_gdp,IDN,Indonesia,1999,16.3291661347187
gov_exp_gdp,IDN,Indonesia,1998,13.4296657035522
gov_exp_gdp,IDN,Indonesia,1997,12.919618069772
gov_exp_gdp,IDN,Indonesia,1996,10.3628081296661
gov_exp_gdp,IDN,Indonesia,1995,9.71102986684022
gov_exp_gdp,IDN,Indonesia,1994,9.98483333015017
gov_exp_gdp,IDN,Indonesia,1993,10.7096397006694
gov_exp_gdp,IDN,Indonesia,1992,11.7102020320565
gov_exp_gdp,IDN,Indonesia,1991,11.2376247635746
gov_exp_gdp,IDN,Indonesia,1990,12.7210409964969
gov_exp_gdp,IND,India,2022,13.7280694252264
gov_exp_gdp,IND,India,2018,15.6631319151388
gov_exp_gdp,IND,India,2017,15.6141099220983
gov_exp_gdp,IND,India,2016,15.2719500252316
gov_exp_gdp,IND,India,2015,15.1256903622794
gov_exp_gdp,IND,India,2014,14.803137644208
gov_exp_gdp,IND,India,2013,16.6386825486965
gov_exp_gdp,IND,India,2012,16.166712404362
gov_exp_gdp,IND,India,2011,14.4898394030493
gov_exp_gdp,IND,India,2010,16.5051359514049
gov_exp_gdp,IND,India,2009,16.8518927116001
gov_exp_gdp,IND,India,2008,17.2276704329522
gov_exp_gdp,IND,India,2007,15.2578600235571
gov_exp_gdp,IND,India,2006,15.1894795636765
gov_exp_gdp,IND,India,2005,15.1739835903438
gov_exp_gdp,IND,India,2004,15.1334829998657
gov_exp_gdp,IND,India,2003,15.5775937222978
gov_exp_gdp,IND,India,2002,16.0529482126794
gov_exp_gdp,IND,India,2001,15.5456255204777
gov_exp_gdp,IND,India,2000,15.4104025952684
gov_exp_gdp,IND,India,1999,14.8040380607811
gov_exp_gdp,IND,India,1998,14.407630228698
gov_exp_gdp,IND,India,1997,14.597482299813
gov_exp_gdp,IND,India,1996,14.0807105426393
gov_exp_gdp,IND,India,1995,14.2457256103182
gov_exp_gdp,IND,India,1994,14.603286530228
gov_exp_gdp,IND,India,1993,15.1451081260718
gov_exp_gdp,IND,India,1992,15.1164759560621
gov_exp_gdp,IND,India,1991,15.3389795291726
gov_exp_gdp,IND,India,1990,15.4842170785554
gov_exp_gdp,IRN,"Iran, Islamic Rep.",2009,19.6373860775885
gov_exp_gdp,IRN,"Iran, Islamic Rep.",2008,18.2510103192693
gov_exp_gdp,IRN,"Iran, Islamic Rep.",2007,16.8257698115549
gov_exp_gdp,IRN,"Iran, Islamic Rep.",2006,20.717883395162
gov_exp_gdp,IRN,"Iran, Islamic Rep.",2005,19.4202431887513
gov_exp_gdp,IRN,"Iran, Islamic Rep.",2004,16.6529138239168
gov_exp_gdp,IRN,"Iran, Islamic Rep.",2003,17.1755316332962
gov_exp_gdp,IRN,"Iran, Islamic Rep.",2002,17.4859051555405
gov_exp_gdp,IRN,"Iran, Islamic Rep.",2001,17.5463352504193
gov_exp_gdp,IRN,"Iran, Islamic Rep.",2000,15.5906257153813
gov_exp_gdp,IRN,"Iran, Islamic Rep.",1999,16.5807733959757
gov_exp_gdp,IRN,"Iran, Islamic Rep.",1998,18.1678411980545
gov_exp_gdp,IRN,"Iran, Islamic Rep.",1997,15.9213202113998
gov_exp_gdp,IRN,"Iran, Islamic Rep.",1996,15.610484137119
gov_exp_gdp,IRN,"Iran, Islamic Rep.",1995,14.8771226255178
gov_exp_gdp,IRN,"Iran, Islamic Rep.",1994,15.5383560174573
gov_exp_gdp,IRN,"Iran, Islamic Rep.",1993,14.8313722607883
gov_exp_gdp,IRN,"Iran, Islamic Rep.",1992,13.8920557320226
gov_exp_gdp,IRN,"Iran, Islamic Rep.",1991,13.2043173454554
gov_exp_gdp,IRN,"Iran, Islamic Rep.",1990,14.6672996347703
gov_exp_gdp,JPN,Japan,2022,20.0582116003984
gov_exp_gdp,JPN,Japan,2021,20.8459560561872
gov_exp_gdp,JPN,Japan,2020,22.9911903527757
gov_exp_gdp,JPN,Japan,2019,16.0238913818249
gov_exp_gdp,JPN,Japan,2018,15.7176930300877
gov_exp_gdp,JPN,Japan,2017,15.8501306804408
gov_exp_gdp,JPN,Japan,2016,16.3623939827034
gov_exp_gdp,JPN,Japan,2015,16.6387940824247
gov_exp_gdp,JPN,Japan,2014,17.2612660436382
gov_exp_gdp,JPN,Japan,2013,17.9343131216922
gov_exp_gdp,JPN,Japan,2012,17.9360125340068
gov_exp_gdp,JPN,Japan,2011,18.4586404651775
gov_exp_gdp,JPN,Japan,2010,17.0661520885656
gov_exp_gdp,JPN,Japan,2009,18.0503831190898
gov_exp_gdp,JPN,Japan,2008,15.1060999851131
gov_exp_gdp,JPN,Japan,2007,13.8677759433066
gov_exp_gdp,JPN,Japan,2006,14.697150764199
gov_exp_gdp,JPN,Japan,2005,14.9154461269123
gov_exp_gdp,JPN,Japan,2004,14.9262084105746
gov_exp_gdp,JPN,Japan,2003,15.5441655579902
gov_exp_gdp,JPN,Japan,2002,15.8676859179385
gov_exp_gdp,JPN,Japan,2001,15.9990441968139
gov_exp_gdp,JPN,Japan,2000,16.8583873088222
gov_exp_gdp,JPN,Japan,1999,17.1152190262964
gov_exp_gdp,JPN,Japan,1998,19.8625631322427
gov_exp_gdp,JPN,Japan,1997,14.1558436402185
gov_exp_gdp,JPN,Japan,1996,14.6571788076003
gov_exp_gdp,JPN,Japan,1995,14.7748232111106
gov_exp_gdp,JPN,Japan,1994,14.7172636761847
gov_exp_gdp,JPN,Japan,1990,13.5606702108718
gov_exp_gdp,KEN,Kenya,2023,27.8446410955634
gov_exp_gdp,KEN,Kenya,2022,25.0629334714739
gov_exp_gdp,KEN,Kenya,2021,23.5910069698036
gov_exp_gdp,KEN,Kenya,2020,19.9941461757389
gov_exp_gdp,KEN,Kenya,2019,18.7983198385291
gov_exp_gdp,KEN,Kenya,2018,23.6351781584909
gov_exp_gdp,KEN,Kenya,2017,25.1285090916527
gov_exp_gdp,KEN,Kenya,2016,22.1909797740547
gov_exp_gdp,KEN,Kenya,2015,20.7150711505236
gov_exp_gdp,KEN,Kenya,2014,20.53749523364
gov_exp_gdp,,Low income,2016,13.9205722507181
gov_exp_gdp,,Low income,2015,13.2300512700343
gov_exp_gdp,,Lower middle income,2018,15.7127345373053
gov_exp_gdp,,Lower middle income,2017,15.833910610065
gov_exp_gdp,,Lower middle income,2016,15.6393909969112
gov_exp_gdp,,Lower middle income,2015,17.0550141116066
gov_exp_gdp,,Lower middle income,2014,17.3922591094754
gov_exp_gdp,,Lower middle income,2013,18.3119840089934
gov_exp_gdp,,Lower middle income,2012,17.8459410345745
gov_exp_gdp,,Lower middle income,2011,16.9865253924205
gov_exp_gdp,,Lower middle income,2010,18.1002021457728
gov_exp_gdp,,Lower middle income,2009,18.4630161280573
gov_exp_gdp,,Lower middle income,2008,18.8217709323671
gov_exp_gdp,,Lower middle income,2007,17.2658823114054
gov_exp_gdp,,Lower middle income,2006,17.4268660606939
gov_exp_gdp,,Lower middle income,2005,16.8691476777825
gov_exp_gdp,,Lower middle income,2004,16.3726906532988
gov_exp_gdp,,Lower middle income,2003,17.0475774304877
gov_exp_gdp,,Lower middle income,2002,17.4872897029044
gov_exp_gdp,MEX,Mexico,2023,22.4594139014718
gov_exp_gdp,MEX,Mexico,2022,22.3057833172693
gov_exp_gdp,MEX,Mexico,2021,20.8923836603349
gov_exp_gdp,MEX,Mexico,2020,21.6980704265989
gov_exp_gdp,MEX,Mexico,2019,19.8103353495765
gov_exp_gdp,MEX,Mexico,2018,19.8697097082398
gov_exp_gdp,MEX,Mexico,2017,19.8664920937012
gov_exp_gdp,MEX,Mexico,2016,20.3281994162596
gov_exp_gdp,MEX,Mexico,2015,20.8689511528107
gov_exp_gdp,MEX,Mexico,2014,20.997176363174
gov_exp_gdp,MEX,Mexico,2013,20.6909750829168
gov_exp_gdp,MEX,Mexico,2012,20.9324326030644
gov_exp_gdp,MEX,Mexico,2011,20.8740737970003
gov_exp_gdp,MEX,Mexico,2010,20.4815497546695
gov_exp_gdp,MEX,Mexico,2009,20.5779680790655
gov_exp_gdp,MEX,Mexico,2000,12.0964929315521
gov_exp_gdp,MEX,Mexico,1999,11.3750713431398
gov_exp_gdp,MEX,Mexico,1998,10.5415915970242
gov_exp_gdp,MEX,Mexico,1997,11.6803142419908
gov_exp_gdp,MEX,Mexico,1996,11.1115718036612
gov_exp_gdp,MEX,Mexico,1995,11.2843739325154
gov_exp_gdp,MEX,Mexico,1994,10.4048304675777
gov_exp_gdp,MEX,Mexico,1993,10.2683902740318
gov_exp_gdp,MEX,Mexico,1992,13.3620544020174
gov_exp_gdp,MEX,Mexico,1991,13.7726786972721
gov_exp_gdp,MEX,Mexico,1990,16.9185752446421
gov_exp_gdp,NOR,Norway,2023,34.518210681823
gov_exp_gdp,NOR,Norway,2022,28.2941044155595
gov_exp_gdp,NOR,Norway,2021,35.2446402470094
gov_exp_gdp,NOR,Norway,2020,43.6549969354522
gov_exp_gdp,NOR,Norway,2019,37.153016522672
gov_exp_gdp,NOR,Norway,2018,35.9206144318118
gov_exp_gdp,NOR,Norway,2017,37.3981112814144
gov_exp_gdp,NOR,Norway,2016,38.4604728682508
gov_exp_gdp,NOR,Norway,2015,36.9600654645236
gov_exp_gdp,NOR,Norway,2014,34.633509158041
gov_exp_gdp,NOR,Norway,2013,33.2995827341893
gov_exp_gdp,NOR,Norway,2012,32.9385170902258
gov_exp_gdp,NOR,Norway,2011,33.3756953994657
gov_exp_gdp,NOR,Norway,2010,34.0087255547637
gov_exp_gdp,NOR,Norway,2009,34.7244858136289
gov_exp_gdp,NOR,Norway,2008,30.2102973986073
gov_exp_gdp,NOR,Norway,2007,31.5967658405292
gov_exp_gdp,NOR,Norway,2006,31.8237643438996
gov_exp_gdp,NOR,Norway,2005,32.9911289703565
gov_exp_gdp,NOR,Norway,2004,35.2027411503696
gov_exp_gdp,NOR,Norway,2003,37.3188392400461
gov_exp_gdp,NOR,Norway,2002,37.6528404227695
gov_exp_gdp,NOR,Norway,2001,32.7241462817722
gov_exp_gdp,NOR,Norway,2000,32.1186523066843
gov_exp_gdp,NOR,Norway,1999,35.2913682875123
gov_exp_gdp,NOR,Norway,1998,36.1922347729943
gov_exp_gdp,NOR,Norway,1997,34.6885602205259
gov_exp_gdp,NOR,Norway,1996,36.2288986994392
gov_exp_gdp,NOR,Norway,1995,38.1938995658965
gov_exp_gdp,NOR,Norway,1994,38.6033490102036
gov_exp_gdp,NOR,Norway,1993,39.2532543529581
gov_exp_gdp,NOR,Norway,1992,39.9879684803894
gov_exp_gdp,NOR,Norway,1991,38.8560464171714
gov_exp_gdp,NOR,Norway,1990,38.2376248226381
gov_exp_gdp,OED,OECD members,2023,30.4272756577517
gov_exp_gdp,OED,OECD members,2022,29.5637157167728
gov_exp_gdp,OED,OECD members,2021,33.0863754820047
gov_exp_gdp,OED,OECD members,2020,34.4251256472952
gov_exp_gdp,OED,OECD members,2019,27.1995897865177
gov_exp_gdp,OED,OECD members,2018,27.002105450307
gov_exp_gdp,OED,OECD members,2017,27.0813891176871
gov_exp_gdp,OED,OECD members,2016,27.348889092325
gov_exp_gdp,OED,OECD members,2015,27.4830208277948
gov_exp_gdp,OED,OECD members,2014,27.8914122293564
gov_exp_gdp,OED,OECD members,2013,28.2992496589526
gov_exp_gdp,OED,OECD members,2012,28.849311407347
gov_exp_gdp,OED,OECD members,2011,28.9537427661001
gov_exp_gdp,OED,OECD members,2010,29.6756048720639
gov_exp_gdp,OED,OECD members,2009,29.6034214079781
gov_exp_gdp,OED,OECD members,2008,27.0377979717541
gov_exp_gdp,OED,OECD members,2007,25.6829894142632
gov_exp_gdp,OED,OECD members,2006,25.8729457826948
gov_exp_gdp,OED,OECD members,2005,26.1861570689205
gov_exp_gdp,OED,OECD members,2004,26.0997901945154
gov_exp_gdp,OED,OECD members,2003,26.4669252322748
gov_exp_gdp,OED,OECD members,2002,26.1109416084902
gov_exp_gdp,OED,OECD members,2001,25.6625487471758
gov_exp_gdp,OED,OECD members,2000,24.5780099420536
gov_exp_gdp,OED,OECD members,1999,24.9934038794475
gov_exp_gdp,OED,OECD members,1998,25.4623513859411
gov_exp_gdp,OED,OECD members,1997,25.5414738269469
gov_exp_gdp,OED,OECD members,1996,26.3181426647756
gov_exp_gdp,OED,OECD members,1995,27.2505870575031
gov_exp_gdp,OED,OECD members,1994,26.1532648700537
gov_exp_gdp,OED,OECD members,1993,27.9332734180295
gov_exp_gdp,OED,OECD members,1992,27.6744074527052
gov_exp_gdp,OED,OECD members,1991,27.3883537746891
gov_exp_gdp,OED,OECD members,1990,24.6707714522815
gov_exp_gdp,PAK,Pakistan,2000,12.7761000126159
gov_exp_gdp,PAK,Pakistan,1999,18.9942141568531
gov_exp_gdp,PAK,Pakistan,1998,19.2280113651642
gov_exp_gdp,PAK,Pakistan,1997,19.7528983096077
gov_exp_gdp,PHL,Philippines,2023,16.8805903400909
gov_exp_gdp,PHL,Philippines,2022,18.6068893324404
gov_exp_gdp,PHL,Philippines,2021,19.1392292224505
gov_exp_gdp,PHL,Philippines,2020,19.5603029244639
gov_exp_gdp,PHL,Philippines,2019,14.8073074115535
gov_exp_gdp,PHL,Philippines,2018,14.2125593180425
gov_exp_gdp,PHL,Philippines,2017,13.6131575683624
gov_exp_gdp,PHL,Philippines,2016,13.4351490147382
gov_exp_gdp,PHL,Philippines,2015,13.4767411156598
gov_exp_gdp,PHL,Philippines,2014,12.8216477698348
gov_exp_gdp,PHL,Philippines,2013,13.20715199779
gov_exp_gdp,PHL,Philippines,2012,13.5454813748711
gov_exp_gdp,PHL,Philippines,2011,13.5211906618935
gov_exp_gdp,PHL,Philippines,2010,13.7936889438216
gov_exp_gdp,PHL,Philippines,2009,14.509485683653
gov_exp_gdp,PHL,Philippines,2008,13.581599410109
gov_exp_gdp,PHL,Philippines,2007,13.8880937726132
gov_exp_gdp,PHL,Philippines,2006,14.5746291197224
gov_exp_gdp,PHL,Philippines,2005,16.5075781461687
gov_exp_gdp,PHL,Philippines,2004,15.2483585913628
gov_exp_gdp,PHL,Philippines,2003,16.3039879253457
gov_exp_gdp,PHL,Philippines,2002,16.2398182535247
gov_exp_gdp,PHL,Philippines,2001,16.3761597643013
gov_exp_gdp,PHL,Philippines,2000,15.7043454580072
gov_exp_gdp,PHL,Philippines,1993,13.941993015175
gov_exp_gdp,PHL,Philippines,1992,14.2069780574693
gov_exp_gdp,PHL,Philippines,1991,14.0269823956229
gov_exp_gdp,PHL,Philippines,1990,14.7071985556123
gov_exp_gdp,RUS,Russian Federation,2023,29.9691335018192
gov_exp_gdp,RUS,Russian Federation,2022,31.3859500271519
gov_exp_gdp,RUS,Russian Federation,2021,30.78279492703
gov_exp_gdp,RUS,Russian Federation,2020,35.2998185923772
gov_exp_gdp,RUS,Russian Federation,2019,29.6140297769421
gov_exp_gdp,RUS,Russian Federation,2018,28.9441478427563
gov_exp_gdp,RUS,Russian Federation,2017,30.7103051722937
gov_exp_gdp,RUS,Russian Federation,2016,31.0284467524216
gov_exp_gdp,RUS,Russian Federation,2015,30.6476505158828
gov_exp_gdp,RUS,Russian Federation,2014,26.4617539784902
gov_exp_gdp,RUS,Russian Federation,2013,24.606189979681
gov_exp_gdp,RUS,Russian Federation,2012,24.1958551261758
gov_exp_gdp,RUS,Russian Federation,2011,23.3499683933859
gov_exp_gdp,RUS,Russian Federation,2010,27.37723900216
gov_exp_gdp,RUS,Russian Federation,2009,32.1089747154083
gov_exp_gdp,RUS,Russian Federation,2008,21.5321667594705
gov_exp_gdp,RUS,Russian Federation,2007,23.0065326910769
gov_exp_gdp,RUS,Russian Federation,2006,19.5005414079754
gov_exp_gdp,RUS,Russian Federation,2005,19.9480998634358
gov_exp_gdp,RUS,Russian Federation,2004,21.5738426688429
gov_exp_gdp,RUS,Russian Federation,2003,23.0463063924745
gov_exp_gdp,RUS,Russian Federation,2002,22.5352476801625
gov_exp_gdp,RUS,Russian Federation,2001,22.7585313017298
gov_exp_gdp,RUS,Russian Federation,2000,21.1628915021522
gov_exp_gdp,RUS,Russian Federation,1999,20.2861006003545
gov_exp_gdp,RUS,Russian Federation,1998,25.0415363723241
gov_exp_gdp,RUS,Russian Federation,1995,11.5640493066226
gov_exp_gdp,RUS,Russian Federation,1994,27.0478919361441
gov_exp_gdp,THA,Thailand,2023,20.7220010288103
gov_exp_gdp,THA,Thailand,2022,22.2299618545844
gov_exp_gdp,THA,Thailand,2021,25.140190092904
gov_exp_gdp,THA,Thailand,2020,22.839890357645
gov_exp_gdp,THA,Thailand,2019,18.6665827342784
gov_exp_gdp,THA,Thailand,2018,19.0196942606136
gov_exp_gdp,THA,Thailand,2017,19.122663547864
gov_exp_gdp,THA,Thailand,2016,19.6652964019127
gov_exp_gdp,THA,Thailand,2015,19.3927758672544
gov_exp_gdp,THA,Thailand,2014,19.9952273274915
gov_exp_gdp,THA,Thailand,2013,19.817256200685
gov_exp_gdp,THA,Thailand,2012,18.6216196174385
gov_exp_gdp,THA,Thailand,2011,19.41745835874
gov_exp_gdp,THA,Thailand,2010,17.4114153723881
gov_exp_gdp,THA,Thailand,2009,18.411805894126
gov_exp_gdp,THA,Thailand,2008,17.0589483038353
gov_exp_gdp,THA,Thailand,2007,16.5511413907824
gov_exp_gdp,THA,Thailand,2006,15.0648962132471
gov_exp_gdp,THA,Thailand,2005,15.3149810274229
gov_exp_gdp,THA,Thailand,2004,15.4915595237061
gov_exp_gdp,THA,Thailand,2003,14.8543666875635
gov_exp_gdp,THA,Thailand,2002,20.1914554917214
gov_exp_gdp,THA,Thailand,2001,15.7434569460324
gov_exp_gdp,THA,Thailand,2000,13.5039212437522
gov_exp_gdp,THA,Thailand,1999,19.5492278842697
gov_exp_gdp,THA,Thailand,1998,16.4560305924447
gov_exp_gdp,THA,Thailand,1997,13.2319953463785
gov_exp_gdp,THA,Thailand,1996,11.1850893070415
gov_exp_gdp,THA,Thailand,1995,10.806868528035
gov_exp_gdp,THA,Thailand,1994,11.2248820169744
gov_exp_gdp,THA,Thailand,1993,11.3377168656498
gov_exp_gdp,THA,Thailand,1992,11.5032811606639
gov_exp_gdp,THA,Thailand,1991,11.6600937204197
gov_exp_gdp,THA,Thailand,1990,11.7777744148162
gov_exp_gdp,TUR,Turkiye,2023,33.0277530817277
gov_exp_gdp,TUR,Turkiye,2022,29.0624088388364
gov_exp_gdp,TUR,Turkiye,2021,30.2009775804558
gov_exp_gdp,TUR,Turkiye,2020,33.4510950281809
gov_exp_gdp,TUR,Turkiye,2019,34.8909170453359
gov_exp_gdp,TUR,Turkiye,2018,33.1443390183968
gov_exp_gdp,TUR,Turkiye,2017,31.5527664341113
gov_exp_gdp,TUR,Turkiye,2016,30.6055405050211
gov_exp_gdp,TUR,Turkiye,2015,28.8436742291669
gov_exp_gdp,TUR,Turkiye,2014,29.2713082967685
gov_exp_gdp,TUR,Turkiye,2013,28.9891426072392
gov_exp_gdp,TUR,Turkiye,2012,29.4208604116485
gov_exp_gdp,TUR,Turkiye,2011,30.1444408136135
gov_exp_gdp,TUR,Turkiye,2010,32.6419229851543
gov_exp_gdp,TUR,Turkiye,2009,35.3173242047987
gov_exp_gdp,TUR,Turkiye,2008,30.1458278135473
gov_exp_gdp,TUR,Turkiye,1998,21.8415385008609
gov_exp_gdp,TUR,Turkiye,1997,19.8437686199043
gov_exp_gdp,TUR,Turkiye,1996,18.2453686997068
gov_exp_gdp,TUR,Turkiye,1995,15.1179421068286
gov_exp_gdp,TUR,Turkiye,1994,21.9351053894202
gov_exp_gdp,TUR,Turkiye,1993,22.9351907602684
gov_exp_gdp,TUR,Turkiye,1992,18.8673895705746
gov_exp_gdp,TUR,Turkiye,1991,19.2333041694327
gov_exp_gdp,TUR,Turkiye,1990,15.2956468245831
gov_exp_gdp,UKR,Ukraine,2023,65.5600221546264
gov_exp_gdp,UKR,Ukraine,2022,57.894766176113
gov_exp_gdp,UKR,Ukraine,2021,33.2615744813331
gov_exp_gdp,UKR,Ukraine,2020,37.2092047751482
gov_exp_gdp,UKR,Ukraine,2019,33.057438930624
gov_exp_gdp,UKR,Ukraine,2018,33.4087191126581
gov_exp_gdp,UKR,Ukraine,2017,33.6062064378191
gov_exp_gdp,UKR,Ukraine,2016,33.5044167207813
gov_exp_gdp,UKR,Ukraine,2015,37.3687532184352
gov_exp_gdp,UKR,Ukraine,2014,43.5407000374941
gov_exp_gdp,UKR,Ukraine,2013,38.6815940819239
gov_exp_gdp,UKR,Ukraine,2012,39.5379741977224
gov_exp_gdp,UKR,Ukraine,2011,36.8763128364085
gov_exp_gdp,UKR,Ukraine,2010,39.5439524891017
gov_exp_gdp,UKR,Ukraine,2009,39.2607719615392
gov_exp_gdp,UKR,Ukraine,2008,35.7030396066285
gov_exp_gdp,UKR,Ukraine,2007,33.5385418303142
gov_exp_gdp,UKR,Ukraine,2006,35.4353135652316
gov_exp_gdp,UKR,Ukraine,2005,34.794358497786
gov_exp_gdp,UKR,Ukraine,2004,31.8375920166469
gov_exp_gdp,UKR,Ukraine,2003,28.6413191646085
